SCIENTIFIC;OBSERVATIO;EVENT COUN;COUNTRY;LOCALITY_ID;LATITUDE;LONGITUDE;DD;MM;YY;CodZVid2;ZonVida2;Leyenda;SRTM_W_250
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;21;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;5;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;5;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;9;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;9;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;1767167;15.69757;-86.90721;27;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;84
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;5;3;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;1767167;15.69757;-86.90721;10;4;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;84
Hylocichla mustelina;2;1;Honduras;3736949;15.72947;-86.73348;18;10;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;158
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;20;10;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;29;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;3531473;15.61454;-87.06075;14;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;55
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;8;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;9;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;1767167;15.69757;-86.90721;13;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;84
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;8;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;12;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;29;11;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;2;1;Honduras;1676287;15.59314;-87.06124;25;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;16;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;1277459;15.83883;-87.37083;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;19
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;1676287;15.59314;-87.06124;23;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1277459;15.83883;-87.37083;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;19
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;20;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;5;1;Honduras;1062098;15.73906;-87.45358;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1277459;15.83883;-87.37083;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;19
Hylocichla mustelina;2;1;Honduras;1676287;15.59314;-87.06124;24;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;20;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;5;1;Honduras;1062098;15.73906;-87.45358;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;20;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;20;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1277459;15.83883;-87.37083;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;19
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1277459;15.83883;-87.37083;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;19
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;5;1;Honduras;1062098;15.73906;-87.45358;19;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;11;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;16;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;1062098;15.73906;-87.45358;13;12;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;19;1;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;5;1;Honduras;1676287;15.59314;-87.06124;16;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;11;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;15;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;4307354;15.68713;-86.9011;24;2;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;185
Hylocichla mustelina;2;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;5;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;22;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;1676287;15.59314;-87.06124;4;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;11;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;1676287;15.59314;-87.06124;2;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;11;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;11;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;11;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;1;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;1;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;11;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;4;1;Honduras;1676287;15.59314;-87.06124;23;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;5;1;Honduras;1676287;15.59314;-87.06124;16;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;5;1;Honduras;1676287;15.59314;-87.06124;16;2;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;27;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;8;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;8;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;8;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;8;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;8;3;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;21;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;21;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;9;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;21;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;3;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;6;4;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;20;10;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;8;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;5096333;15.69391;-86.90167;20;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;109
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;8;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;8;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;8;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;9;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;10;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;9;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;10;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;10;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;5;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;3;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;5;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;6;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;9;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;7;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;1616254;13.10968;-87.31717;28;10;2016;bs-T;Bosque Seco Tropical;bs-T - Bosque Seco Tropical;6
Hylocichla mustelina;6;1;Honduras;3512599;15.26288;-85.0458;18;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;335
Hylocichla mustelina;6;1;Honduras;3512599;15.26288;-85.0458;18;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;335
Hylocichla mustelina;1;1;Honduras;870745;15.36473;-85.22841;15;1;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;358
Hylocichla mustelina;6;1;Honduras;3512599;15.26288;-85.0458;18;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;335
Hylocichla mustelina;1;1;Honduras;870745;15.36473;-85.22841;15;1;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;358
Hylocichla mustelina;1;1;Honduras;870745;15.36473;-85.22841;15;1;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;358
Hylocichla mustelina;1;1;Honduras;3164088;14.7958;-87.93711;26;11;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;821
Hylocichla mustelina;2;1;Honduras;2315065;14.55044;-87.55005;1;3;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1118
Hylocichla mustelina;2;1;Honduras;2315065;14.55044;-87.55005;1;3;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1118
Hylocichla mustelina;2;1;Honduras;2315065;14.55044;-87.55005;1;3;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1118
Hylocichla mustelina;1;1;Honduras;620910;14.83753;-89.14289;2;2;2008;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;609
Hylocichla mustelina;1;1;Honduras;3742825;14.82625;-89.15392;13;3;2009;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;705
Hylocichla mustelina;1;1;Honduras;1865310;14.83574;-89.145;31;12;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;600
Hylocichla mustelina;1;1;Honduras;620910;14.83753;-89.14289;9;2;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;609
Hylocichla mustelina;1;1;Honduras;3121595;14.85728;-89.13132;13;11;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;685
Hylocichla mustelina;2;1;Honduras;2293110;14.94265;-88.91582;10;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;991
Hylocichla mustelina;2;1;Honduras;2293110;14.94265;-88.91582;10;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;991
Hylocichla mustelina;2;1;Honduras;2293110;14.94265;-88.91582;10;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;991
Hylocichla mustelina;2;1;Honduras;2293110;14.94265;-88.91582;10;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;991
Hylocichla mustelina;1;1;Honduras;621397;14.93655;-88.02682;16;2;2008;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;646
Hylocichla mustelina;1;1;Honduras;621397;14.93655;-88.02682;11;12;2008;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;646
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;14;4;2010;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;14;4;2010;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;17;1;2012;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;3705629;14.86616;-87.89571;1;1;2012;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1080
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;19;1;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;2;1;Honduras;887019;14.87238;-87.90557;25;1;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;2;1;Honduras;887019;14.87238;-87.90557;27;1;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;10;2;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;10;2;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;1918468;14.88312;-87.91494;4;2;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;708
Hylocichla mustelina;1;1;Honduras;2311196;14.88109;-87.88513;22;3;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;936
Hylocichla mustelina;2;1;Honduras;2412379;15.65172;-88.16515;5;11;2013;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;354
Hylocichla mustelina;1;1;Honduras;887019;14.87238;-87.90557;15;11;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
Hylocichla mustelina;1;1;Honduras;1359482;14.88063;-87.91284;14;11;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;614
Hylocichla mustelina;1;1;Honduras;2605826;15.49035;-87.98283;7;2;2014;bs-T;Bosque Seco Tropical;bs-T - Bosque Seco Tropical;47
Hylocichla mustelina;4;1;Honduras;887019;14.87238;-87.90557;8;3;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;778
